provider_id,specialty,region,network_status,review_score,priority_band,review_reasons,claim_count,unique_members,total_allowed,avg_allowed,claims_per_member,repeat_pattern_share,high_intensity_share,claim_volume_change_pct,allowed_change_pct,associated_review_spend
P0304,Dermatology,South,In Network,3.6,Low,LOW_SIGNAL,224,223,142207.21,634.8536160714285,1.0044843049327354,0.0,0.29910714285714285,-24.324324324324323,-23.067320092425682,0.0
P0032,Neurology,West,In Network,3.6,Low,LOW_SIGNAL,140,139,95481.63,682.0116428571429,1.0071942446043165,0.0,0.22142857142857142,-5.0,2.8667346355719667,0.0
P0047,Urology,South,In Network,3.6,Low,LOW_SIGNAL,342,328,223092.77,652.3180409356725,1.0426829268292683,0.0,0.2807017543859649,0.0,12.928220859780513,0.0
P0096,Neurology,Northeast,In Network,3.5,Low,LOW_SIGNAL,549,528,339416.18,618.244408014572,1.0397727272727273,0.0,0.2677595628415301,3.1746031746031744,-12.325302087389062,0.0
P0099,Neurology,Midwest,In Network,3.5,Low,LOW_SIGNAL,208,204,134011.66,644.2868269230769,1.0196078431372548,0.0,0.2980769230769231,24.0,23.848865573345368,0.0
P0004,Orthopedics,West,In Network,3.5,Low,LOW_SIGNAL,110,109,66383.92,603.4901818181818,1.0091743119266054,0.0,0.2727272727272727,0.0,-24.045157956283084,0.0
P0128,Family Medicine,Midwest,In Network,3.4,Low,LOW_SIGNAL,567,543,379981.21,670.1608641975309,1.0441988950276244,0.0,0.2716049382716049,-15.476190476190476,-11.969389914893886,0.0
P0073,Family Medicine,South,In Network,3.4,Low,LOW_SIGNAL,219,217,128626.38,587.3350684931507,1.0092165898617511,0.0,0.2191780821917808,-15.151515151515152,-35.27777534807566,0.0
P0309,Urology,South,In Network,3.3,Low,LOW_SIGNAL,237,229,156780.83,661.5224894514768,1.034934497816594,0.0,0.2869198312236287,0.0,-20.054450825901668,0.0
P0299,Family Medicine,South,In Network,3.3,Low,LOW_SIGNAL,195,192,121163.45,621.3510256410257,1.015625,0.0,0.2717948717948718,-42.30769230769231,-44.72239831563458,0.0
P0172,Dermatology,South,In Network,3.3,Low,LOW_SIGNAL,380,369,234082.86000000002,616.0075263157895,1.029810298102981,0.0,0.22894736842105262,-31.25,-41.25704384591003,0.0
P0323,Dermatology,South,In Network,3.3,Low,LOW_SIGNAL,199,196,126720.72,636.7875376884422,1.0153061224489797,0.0,0.27638190954773867,-15.625,26.227830073213603,0.0
P0080,Neurology,West,In Network,3.3,Low,LOW_SIGNAL,289,278,186157.74,644.1444290657439,1.039568345323741,0.0,0.29411764705882354,2.857142857142857,-8.441627130731058,0.0
P0139,Gastroenterology,Midwest,In Network,3.2,Low,LOW_SIGNAL,312,305,192470.95,616.8940705128206,1.022950819672131,0.0,0.21153846153846154,-5.2631578947368425,9.819125812572612,0.0
P0218,Neurology,Midwest,In Network,3.2,Low,LOW_SIGNAL,244,241,159713.91,654.5652049180328,1.012448132780083,0.0,0.3155737704918033,6.666666666666667,-6.105867767840821,0.0
P0140,Emergency Medicine,Northeast,In Network,3.2,Low,LOW_SIGNAL,282,279,175636.02,622.8227659574468,1.010752688172043,0.0,0.2624113475177305,-31.818181818181817,-38.388007094811314,0.0
P0152,Radiology,South,In Network,3.0,Low,LOW_SIGNAL,372,360,247090.87,664.2227688172043,1.0333333333333334,0.0,0.2553763440860215,-2.4390243902439024,14.925684888071522,0.0
P0035,Family Medicine,Northeast,In Network,2.9,Low,LOW_SIGNAL,381,372,256629.38,673.5679265091863,1.0241935483870968,0.0,0.28346456692913385,-8.88888888888889,-5.920515543150379,0.0
P0168,Oncology,Midwest,In Network,2.9,Low,LOW_SIGNAL,228,222,144600.95,634.2146929824562,1.027027027027027,0.0,0.2412280701754386,-24.137931034482758,-38.95626525437963,0.0
P0141,Radiology,South,In Network,2.9,Low,LOW_SIGNAL,465,447,295306.41,635.0675483870967,1.0402684563758389,0.0,0.2537634408602151,-11.11111111111111,-23.521250002891495,0.0
P0252,Neurology,West,In Network,2.8,Low,LOW_SIGNAL,420,408,260930.93,621.264119047619,1.0294117647058822,0.0,0.25,-36.507936507936506,-32.472435548467466,0.0
P0097,Emergency Medicine,West,In Network,2.8,Low,LOW_SIGNAL,370,363,243119.45,657.0795945945946,1.019283746556474,0.0,0.2918918918918919,-21.153846153846153,-29.086370203128354,0.0
P0228,Family Medicine,Northeast,In Network,2.7,Low,LOW_SIGNAL,572,548,368919.32,644.9638461538461,1.0437956204379562,0.0,0.2534965034965035,-11.842105263157896,-31.14669772994099,0.0
P0029,Orthopedics,Northeast,In Network,2.7,Low,LOW_SIGNAL,210,204,140376.1,668.4576190476191,1.0294117647058822,0.0,0.28095238095238095,-19.23076923076923,-35.56843051013011,0.0
P0076,Oncology,Midwest,In Network,2.6,Low,LOW_SIGNAL,214,209,133081.61,621.8766822429906,1.0239234449760766,0.0,0.29439252336448596,-3.225806451612903,-8.290168299967192,0.0
P0165,Orthopedics,South,In Network,2.6,Low,LOW_SIGNAL,251,246,168009.01,669.3586055776893,1.0203252032520325,0.0,0.24701195219123506,17.24137931034483,0.9353779691084039,0.0
P0259,Cardiology,South,In Network,2.6,Low,LOW_SIGNAL,305,294,195453.77,640.8320327868852,1.0374149659863945,0.0,0.2786885245901639,0.0,-4.14193870236333,0.0
P0196,Neurology,South,In Network,2.5,Low,LOW_SIGNAL,177,172,109111.9,616.4514124293785,1.0290697674418605,0.0,0.23728813559322035,-6.896551724137931,19.152390325596823,0.0
P0120,Radiology,West,In Network,2.5,Low,LOW_SIGNAL,356,346,220868.46,620.4170224719101,1.0289017341040463,0.0,0.2612359550561798,-37.5,-26.65991704497207,0.0
P0254,Family Medicine,South,In Network,2.4,Low,LOW_SIGNAL,214,214,139029.63999999998,649.6712149532709,1.0,0.0,0.2850467289719626,-7.142857142857143,-14.508249440631133,0.0
P0286,Urology,Midwest,In Network,2.4,Low,LOW_SIGNAL,510,489,318689.44,624.8812549019608,1.0429447852760736,0.0,0.27450980392156865,4.3478260869565215,6.024384982864158,0.0
P0195,Cardiology,Midwest,In Network,2.4,Low,LOW_SIGNAL,347,335,217158.26,625.816311239193,1.035820895522388,0.0,0.25360230547550433,2.7777777777777777,-13.090757069366498,0.0
P0231,Emergency Medicine,South,In Network,2.3,Low,LOW_SIGNAL,445,429,295003.19,662.9285168539326,1.0372960372960374,0.0,0.27415730337078653,-18.181818181818183,-23.283518444813538,0.0
P0025,Cardiology,Northeast,In Network,2.2,Low,LOW_SIGNAL,310,305,186770.22,602.4845806451613,1.0163934426229508,0.0,0.23225806451612904,-25.0,-16.368656897178152,0.0
P0011,Oncology,Northeast,In Network,2.2,Low,LOW_SIGNAL,191,188,125154.65,655.259947643979,1.0159574468085106,0.0,0.2513089005235602,-20.0,-30.835288142578747,0.0
P0316,Orthopedics,Midwest,In Network,2.2,Low,LOW_SIGNAL,475,458,302559.91,636.9682315789473,1.037117903930131,0.0,0.25473684210526315,-9.67741935483871,2.9292689116309263,0.0
P0281,Gastroenterology,West,In Network,2.2,Low,LOW_SIGNAL,179,174,113881.54,636.209720670391,1.028735632183908,0.0,0.27932960893854747,-46.15384615384615,-15.625387127810223,0.0
P0308,Family Medicine,South,In Network,2.2,Low,LOW_SIGNAL,293,288,198328.38,676.8886689419795,1.0173611111111112,0.0,0.27303754266211605,-17.5,-5.63361409711909,0.0
P0298,Radiology,West,In Network,2.1,Low,LOW_SIGNAL,175,173,113149.51,646.5686285714286,1.0115606936416186,0.0,0.2742857142857143,9.090909090909092,8.966948411041782,0.0
P0227,Urology,South,In Network,2.1,Low,LOW_SIGNAL,397,386,239273.36000000002,602.703677581864,1.028497409326425,0.0,0.2367758186397985,10.204081632653061,7.156020082608345,0.0
P0081,Urology,Midwest,In Network,2.0,Low,LOW_SIGNAL,206,201,136517.47,662.7061650485437,1.0248756218905473,0.0,0.27184466019417475,-20.689655172413794,-31.1674460495718,0.0
P0194,Emergency Medicine,Northeast,In Network,2.0,Low,LOW_SIGNAL,346,336,230457.03,666.0607803468208,1.0297619047619047,0.0,0.29190751445086704,-9.615384615384615,-7.496983547174542,0.0
P0182,Orthopedics,Northeast,In Network,2.0,Low,LOW_SIGNAL,232,227,147257.8,634.731896551724,1.0220264317180616,0.0,0.23275862068965517,0.0,-40.436699647024156,0.0
P0242,Oncology,Midwest,In Network,2.0,Low,LOW_SIGNAL,127,126,77139.06999999999,607.3942519685039,1.007936507936508,0.0,0.25196850393700787,-14.285714285714286,9.485449093435633,0.0
P0188,Family Medicine,Northeast,In Network,1.9,Low,LOW_SIGNAL,263,255,167970.94,638.6727756653993,1.031372549019608,0.0,0.24714828897338403,18.51851851851852,17.994746036133964,0.0
P0238,Family Medicine,West,In Network,1.9,Low,LOW_SIGNAL,632,606,409197.44,647.4643037974683,1.0429042904290429,0.0,0.26424050632911394,-2.5,1.6825608351032086,0.0
P0300,Radiology,South,In Network,1.9,Low,LOW_SIGNAL,368,360,247218.46,671.7892934782609,1.0222222222222221,0.0,0.266304347826087,1.9230769230769231,-13.243193633240162,0.0
P0338,Radiology,West,In Network,1.9,Low,LOW_SIGNAL,347,338,219016.62,631.1718155619596,1.0266272189349113,0.0,0.27089337175792505,2.3255813953488373,13.47203900467674,0.0
P0098,Oncology,Northeast,In Network,1.9,Low,LOW_SIGNAL,291,283,183428.1,630.3371134020618,1.028268551236749,0.0,0.24054982817869416,-16.216216216216218,-14.255844758021393,0.0
P0175,Family Medicine,Midwest,In Network,1.8,Low,LOW_SIGNAL,80,79,49479.97,618.499625,1.0126582278481013,0.0,0.225,7.6923076923076925,-16.168801644124606,0.0
P0106,Urology,Northeast,In Network,1.7,Low,LOW_SIGNAL,220,216,133710.05,607.7729545454545,1.0185185185185186,0.0,0.2636363636363636,-18.51851851851852,5.335714086264045,0.0
P0026,Gastroenterology,West,In Network,1.7,Low,LOW_SIGNAL,179,178,115041.95,642.6924581005586,1.0056179775280898,0.0,0.25139664804469275,0.0,-18.61948647275262,0.0
P0251,Oncology,Northeast,In Network,1.7,Low,LOW_SIGNAL,254,248,160713.89,632.7318503937008,1.0241935483870968,0.0,0.2677165354330709,-3.3333333333333335,-42.55359078596841,0.0
P0318,Urology,Northeast,In Network,1.6,Low,LOW_SIGNAL,196,191,117375.23,598.8532142857142,1.0261780104712042,0.0,0.25510204081632654,-8.0,-13.234383481006375,0.0
P0130,Orthopedics,South,In Network,1.6,Low,LOW_SIGNAL,409,397,272433.49,666.0965525672372,1.0302267002518892,0.0,0.2616136919315403,0.0,15.011564235236754,0.0
P0327,Oncology,West,In Network,1.6,Low,LOW_SIGNAL,209,205,126257.63,604.1034928229665,1.0195121951219512,0.0,0.2535885167464115,10.344827586206897,5.869312552877628,0.0
P0288,Cardiology,Midwest,In Network,1.6,Low,LOW_SIGNAL,207,203,132509.77,640.1438164251207,1.019704433497537,0.0,0.28502415458937197,-27.586206896551722,-19.867454536541203,0.0
P0108,Cardiology,West,In Network,1.6,Low,LOW_SIGNAL,385,375,241992.33,628.5515064935065,1.0266666666666666,0.0,0.2753246753246753,14.0,17.779083305238043,0.0
P0113,Emergency Medicine,West,In Network,1.6,Low,LOW_SIGNAL,181,181,120209.8,664.1425414364641,1.0,0.0,0.27624309392265195,-4.166666666666667,-24.891857447689286,0.0
P0089,Neurology,South,In Network,1.5,Low,LOW_SIGNAL,206,201,138162.2,670.6902912621359,1.0248756218905473,0.0,0.27184466019417475,-13.333333333333334,-26.635892771653666,0.0
P0315,Emergency Medicine,Northeast,In Network,1.5,Low,LOW_SIGNAL,346,337,214887.56,621.0623121387283,1.0267062314540059,0.0,0.26011560693641617,13.043478260869565,-0.5844456589646677,0.0
P0133,Emergency Medicine,Midwest,In Network,1.3,Low,LOW_SIGNAL,323,315,208567.04,645.7183900928793,1.0253968253968253,0.0,0.2755417956656347,9.523809523809524,16.065885727946462,0.0
P0101,Neurology,Midwest,In Network,1.1,Low,LOW_SIGNAL,144,141,90327.86,627.2768055555556,1.0212765957446808,0.0,0.2847222222222222,-22.727272727272727,-21.521209699636266,0.0
P0273,Family Medicine,Northeast,In Network,1.0,Low,LOW_SIGNAL,324,312,213019.33,657.4670679012345,1.0384615384615385,0.0,0.2716049382716049,-7.6923076923076925,-0.7055621986557378,0.0
P0126,Radiology,South,In Network,0.8,Low,LOW_SIGNAL,452,438,297601.2,658.4097345132743,1.0319634703196348,0.0,0.2610619469026549,-6.779661016949152,-15.485588069790218,0.0
P0058,Neurology,West,In Network,0.7,Low,LOW_SIGNAL,424,412,280899.09,662.497853773585,1.029126213592233,0.0,0.25943396226415094,-1.639344262295082,8.595612849327319,0.0
P0235,Cardiology,South,In Network,0.7,Low,LOW_SIGNAL,302,297,187764.71,621.7374503311258,1.0168350168350169,0.0,0.24503311258278146,-16.0,0.059676211538015035,0.0
P0036,Family Medicine,Northeast,In Network,0.7,Low,LOW_SIGNAL,356,349,229674.51,645.1531179775282,1.0200573065902578,0.0,0.24719101123595505,-4.081632653061225,8.26054157257737,0.0
P0345,Oncology,Midwest,In Network,0.7,Low,LOW_SIGNAL,198,196,128099.65,646.9679292929293,1.010204081632653,0.0,0.2676767676767677,4.3478260869565215,-22.907291689966424,0.0
P0269,Oncology,South,In Network,0.4,Low,LOW_SIGNAL,294,291,190591.21,648.2694217687075,1.0103092783505154,0.0,0.2687074829931973,-15.789473684210526,-11.04730725218785,0.0
P0094,Cardiology,Northeast,In Network,0.3,Low,LOW_SIGNAL,138,135,85981.4,623.0536231884057,1.0222222222222221,0.0,0.2391304347826087,-6.666666666666667,-8.229143406175792,0.0
P0095,Urology,South,In Network,0.3,Low,LOW_SIGNAL,337,326,216885.72,643.5778041543027,1.0337423312883436,0.0,0.2551928783382789,-2.4390243902439024,-25.964206847684753,0.0
P0070,Gastroenterology,Northeast,In Network,0.2,Low,LOW_SIGNAL,280,274,182080.8,650.2885714285713,1.0218978102189782,0.0,0.25,-2.857142857142857,-5.2350124699963,0.0
